_id,published,content.link,content.title,content.body,label
ge:14977664325373564202,2016-11-06T06:40:57.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.qconline.com/news/local/bats-far-more-than-halloween-caricature/article_8b59b73a-2206-5a1f-aa9b-d0a2a9644c43.html&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNFvJdEh_uj0iSi9ONekX6lV-YlNWg,Bats far more than Halloween caricature,"The U.S. Fish &amp; Wildlife Service is studying where bats are likely to <b>migrate</b> by ... “Lower wind speed is when the majority of bats are <b>killed</b>,” she said.",rejected
ge:11695726312716008256,2016-11-05T18:13:09.000Z,https://www.google.com/url?rct=j&sa=t&url=http://feedcabal.com/view/350332/irregular-migration-senate-joins-forces-to-halt-death-of-nigerians/&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNG0UfdOyOgZ_VEuk-RXidEt2s2ZGg,Irregular <b>Migration</b>: Senate Joins Forces To Halt <b>Death</b> Of Nigerians,Irregular <b>Migration</b>: Senate Joins Forces To Halt <b>Death</b> Of Nigerians. Published by Leadership News -- 13 hour ago 57. As the number of <b>migrants</b>&#39;&nbsp;...,rejected
ge:10418877218404182918,2016-11-05T10:25:00.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.npr.org/sections/parallels/2016/11/05/500669878/italy-becomes-a-leading-destination-for-migrants-matching-greece&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNGrPwzhiROzwPY9b8sXz6sS4r4Wpg,"Italy Becomes A Leading Destination For <b>Migrants</b>, Matching Greece","That&#39;s where newly arrived <b>migrants</b> are being sheltered in a tent camp. ... He says Europe cannot afford 3,000 <b>dead</b> every year — four times, Renzi&nbsp;...",rejected
ge:4113208513228105230,2016-11-05T10:09:55.000Z,https://www.google.com/url?rct=j&sa=t&url=http://okyerou.ru/tepod.pdf&ct=ga&cd=CAIyHGJhMGVjODc2N2ZlMTZjZDg6Y29tOmVuOlVTOkw&usg=AFQjCNHdEAa6o6LunZhNlVcux2nbwzjA7Q,PDF ebook The New Elite: The <b>Death</b> Of Democracy download docs site okyerou.ru,"<b>Death</b> of Democracy GreekReporter.com Retribution and Reparation in the Transition to Democracy ... <b>Immigration</b>, <b>Migration</b>, and the <b>Death</b> of.",rejected
ge:17973376357597544027,2016-11-06T09:08:42.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.thejakartapost.com/news/2016/11/06/batam-boat-accident-6-remain-missing.html&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNF-g4gdzJmLsT0uSLpl5aMkoLEb7w,Batam boat accident: 6 remain <b>missing</b>,"Batam boat accident: 6 remain <b>missing</b> ... had been carrying 98 passengers, all unregistered Indonesian <b>migrant</b> workers and their family members.",accepted
ge:1495270087887349740,2016-11-06T01:15:00.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.heraldnet.com/news/10-migrants-die-more-than-2200-survive-in-crossing-to-europe/&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNErjLp7J8RnuHADZ-1GGZYRfmtjbw,"10 <b>migrants</b> die, more than 2200 survive in crossing to Europe","This year has been the deadliest on record for Mediterranean <b>migrant</b> deaths. Since January, 4,220 people have died or gone <b>missing</b> while crossing&nbsp;...",accepted
ge:9754967675461816276,2016-11-05T17:35:25.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.dailysabah.com/europe/2016/11/05/10-migrants-dead-more-than-2100-survivors-in-mediterranean-rescue-operations&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNGtHLu8PnopyhLwN_u9RO5cE5F-nA,"10 <b>migrants</b> dead, more than 2100 survivors in Mediterranean rescue operations","This year has been the deadliest on record for Mediterranean <b>migrant</b> ... Some 4,220 people have died or gone <b>missing</b> while crossing from North&nbsp;...",accepted
ge:2073353018558771707,2016-11-05T14:01:35.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.lightnepalvideo.com/videos/migration-nepal-missing-migrant-maniram/&ct=ga&cd=CAIyHDNhYjFmY2JlODI2YmRjMzc6Y29tOmVuOlVTOkw&usg=AFQjCNG9uz1EO_Q5KULLHUNqoEwHIl37vw,Migration Nepal <b>Missing Migrant</b> Maniram,Labour Migration is one of the main source of Nepal. Every year thousands of Nepalese go to work in Malaysia and Gulf countries. But there are&nbsp;...,rejected
ge:9888642107145326730,2016-11-06T10:31:30.000Z,https://www.google.com/url?rct=j&sa=t&url=http://english.ahram.org.eg/NewsContent/5/1172/247375/Arts--Culture/th-Euro-Film-Panorama/REVIEW-Fire-at-Sea-A-poignant-testimony-to-Lampedu.aspx&ct=ga&cd=CAIyHGI4NDU1N2FkZTdhZWI5Mjg6Y29tOmVuOlVTOkw&usg=AFQjCNHSqeVwqoKvhfeOEdpLDkDX8g8bWg,"REVIEW: &#39;Fire at Sea&#39;: A poignant testimony to <b>Lampedusa</b>, migrants and the sea",So the sea took them to the Mediterranean island of <b>Lampedusa</b>. ... Samuele&#39;s character provides further contrast to the life-or-<b>death</b> struggles faced&nbsp;...,rejected
ge:2334773622483719532,2016-11-06T12:40:41.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.newindianexpress.com/nation/2016/nov/06/two-soldiers-killed-two-infiltration-bids-foiled-1535646.html&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNFNHZ0xAvvdgpTU4dMYKCqOk96RSg,"Two soldiers <b>killed</b>, two infiltration bids foiled",JAMMU: Two Indian soldiers were <b>killed</b> in Pakistani shelling when the ... Sunday&#39;s violation on the <b>border</b> came after a lull of two days on the LoC and&nbsp;...,rejected
ge:8419319711241027242,2016-11-06T10:45:17.000Z,https://www.google.com/url?rct=j&sa=t&url=http://news.xinhuanet.com/english/2016-11/06/c_135809667.htm&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNHTa7ZvLVlvN7DKiHqlRyoZvSB8aw,Four drug dealers arrested following policeman&#39;s <b>death</b> in SW China,"At 2 p.m. Sunday, Myanmar police handed over the final suspect caught in Myanmar at the <b>border</b> port of Daluo, 30 hours after Li Jingzhong, a police&nbsp;...",rejected
ge:16121993540420745682,2016-11-06T10:17:24.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.ibtimes.co.in/isi-moulding-death-convicts-fidayeen-carry-out-terror-attacks-india-702736&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNHv93W__osV314cTpeYIPIvPx9JLw,ISI moulding <b>death</b> convicts as fidayeen to carry out terror attacks in India,Indian intelligence agencies have revealed that in the aftermath of the surgical strikes and the intensification of cross-<b>border</b> firing along the&nbsp;...,rejected
ge:14675913690168730777,2016-11-06T09:24:31.000Z,https://www.google.com/url?rct=j&sa=t&url=http://crcconnection.com/2016/11/06/soldier-killed-as-pakistan-army-violates-ceasefire-in-jammu.html&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNElaQ-7DREYE4U3l8ohYxeBbxzXFg,Soldier <b>killed</b> as Pakistan Army violates ceasefire in Jammu,An army soldier <b>died</b> on Sunday in cross-<b>border</b> firing along the Line of Control (LoC) in Krishna Ghati sector of Poonch district. &quot;Unprovoked ceasefire&nbsp;...,rejected
ge:8540072321062163684,2016-11-06T08:31:17.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.jpost.com/Middle-East/Soccer-star-who-chose-jihad-dies-fighting-for-Hezbollah-in-Syria-471804&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNFUT72S193IwEQmn8AHs9-lyv7hmw,Soccer star who &#39;chose jihad&#39; <b>dies</b> fighting for Hezbollah in Syria,"It was not immediately clear if the <b>death</b> of Qassem Shamkhya, 19, would ... Shamkhya was <b>killed</b> Thursday while repelling a military assault on the ... it has fighters deployed in Aleppo and other places far from the Lebanese <b>border</b>.",rejected
ge:734316247777140666,2016-11-06T07:54:26.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.jantakareporter.com/india/one-army-soldier-killed-fresh-pakistani-shelling/73764/&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNF27gv3_LM8cs0EKOucqqUEEei2wA,One more army soldier <b>killed</b> in fresh Pakistani shelling,"The soldier has been <b>killed</b> in cross <b>border</b> firing on the LoC in Poonch”, a senior police officer said. The fresh <b>death</b> of an Indian soldier comes just&nbsp;...",rejected
ge:4754941047165389721,2016-11-06T07:16:08.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.ibtimes.co.in/jk-jawan-killed-shelling-pakistan-continues-ceasefire-violations-along-loc-poonch-702718&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNGNSitIeBPJTFrvmgTOzWZqKbkCZA,J&amp;K: Jawan <b>killed</b> in shelling as Pakistan continues ceasefire violations along LoC in Poonch,"Meanwhile, at least 33,000 people from the <b>border</b> districts of Arnia, Rajouri, Poonch and Samba in J&amp;K have ended up in relief camps that have been&nbsp;...",rejected
ge:11739434068422884910,2016-11-06T07:02:10.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.dublinlive.ie/news/dublin-news/dublin-lives-dad-reveals-heartache-12134017&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNHkx-H67eKjRDC4xqpd1BAehC9cLQ,Dublin Lives: Dad reveals heartache of having to leave <b>dead</b> baby in Belfast due to strict abortion ...,“I couldn&#39;t figure out how to cross the <b>border</b> with a <b>dead</b> baby - we thought we ... The cruelty of having to treat their baby&#39;s <b>death</b> like a secret felt like a&nbsp;...,rejected
ge:3458690382005600291,2016-11-06T06:22:52.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.india.com/news/india/pakistan-violates-ceasefire-twice-in-poonch-district-of-jammu-and-kashmir-1631674/&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNE_gk43pZbVMkF1EWzoE1SuOgKhyA,Pakistan violates ceasefire twice in Poonch district of Jammu and Kashmir,The firing started three days of uneasy calm of two days at the <b>border</b> following the <b>death</b> of two women in mortal shelling. A 14-month-old child was&nbsp;...,rejected
ge:4237907180748237727,2016-11-06T06:16:19.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.bloombergquint.com/politics/2016/11/06/soldier-killed-in-cross-border-shelling-in-poonch&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNF2ngDVaCaRiwmna6XRjXNTmq5gNw,Soldier <b>Killed</b> In Cross-<b>Border</b> Shelling In Poonch,An Army soldier was <b>killed</b> as Pakistan Army opened fire in a bid to facilitate two infiltration bids along the Line of Control (LoC) in Krishna Ghati sector&nbsp;...,rejected
ge:2710942788243264050,2016-11-06T05:53:42.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.istockphoto.com/vector/halloween-photo-picture-frame-border-kid-death-costume-gm618871344-107820385&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNFyTEP1ZqO1zZiVCzlq-w_pNc6Asg,Halloween Photo picture frame <b>border</b> kid <b>death</b> costume,Download this Halloween Photo picture frame <b>border</b> kid <b>death</b> costume vector illustration now. And search more of the web&#39;s best library of&nbsp;...,rejected
ge:15440589583254712423,2016-11-06T04:47:46.000Z,https://www.google.com/url?rct=j&sa=t&url=http://timesofindia.indiatimes.com/city/guwahati/Borderline-fades-on-Bhupen-Hazarika-death-anniversary/articleshow/55270482.cms&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNHIj0YECMTr-My_7FnDzjnRpcwH2Q,Borderline fades on Bhupen Hazarika <b>death</b> anniversary,"GUWAHATI: On the fifth <b>death</b> anniversary of the bard of Brahmaputra, ... Across the <b>border</b>, neighbouring Bangladesh commemorated Hazarika&#39;s&nbsp;...",rejected
ge:4347576735481488033,2016-11-06T04:40:02.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.mercedsunstar.com/news/state/article112884473.html&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNGFRlf08ThU72V_FD1iQx9YAfO4mw,Mourners honor slain Northern California deputy,"A Northern California deputy who was <b>killed</b> while investigating a domestic disturbance call was remembered as a ... Hopkins, 31, was shot <b>dead</b> on Oct. 19 at a property outside of Alturas, California, near the Oregon <b>border</b>.",rejected
ge:16050822363890834417,2016-11-06T04:02:26.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.dailymail.co.uk/travel/article-3908196/The-poet-gets-fan-mail-125-years-death-voyage-elegant-French-shrine-Arthur-Rimbaud.html%3FITO%3D1490%26amp%3Bns_mchannel%3Drss%26amp%3Bns_campaign%3D1490&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNG2M8_JEMMyjaF0cnmvz1YmfyUuBQ,The poet who still gets fan mail 125 years after his <b>death</b>: A voyage to the elegant French shrine of ...,"Painted gold, the metal box displays a portrait of the 19th Century poet Arthur Rimbaud, who is buried here at Charleville. The postbox was installed&nbsp;...",rejected
ge:3600490342880049971,2016-11-06T03:14:18.000Z,https://www.google.com/url?rct=j&sa=t&url=http://yzaobaa.ru/zaxogac.pdf&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNEbB0mFSLNPTDra_Gywwfap2AQ69w,"PDF ebook Asylum, <b>Border</b> Control And Detention download docs site yzaobaa.ru",ABC JURIST - Amnesty: Australia maritime <b>border</b> control ... The <b>Border</b> Crossing Observatory as part of its <b>Deaths</b> at the Global Frontier Project . 28.,rejected
ge:16047839499266133584,2016-11-06T03:14:10.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.thenewsminute.com/article/least-four-tribals-killed-andhra-odisha-maoist-encounter-activists-allege-52455&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNErco2ZOcM1eroZga2KKo-lM4ZP1Q,"At least four tribals <b>killed</b> in Andhra-Odisha Maoist encounter, activists allege","On October 24, an alleged exchange of fire between police forces and Maoists along the Andhra-Odisha <b>border killed</b> 24 people. In the week that&nbsp;...",rejected
ge:9050907069652693016,2016-11-06T02:28:35.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.laht.com/article.asp%3FCategoryId%3D36641%26ArticleId%3D2424641&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNH2F-am_rpAWMt-azdLchaUwO6diQ,US Confirms <b>Death</b> of Al Qaeda Leader in Strike in Afghanistan,"The airstrike was carried out on Oct. 23 in Kunar province, located 230 kilometers (143 miles) east of Kabul and along the <b>border</b> with Pakistan.",rejected
ge:1444650553903313531,2016-11-06T02:26:06.000Z,https://www.google.com/url?rct=j&sa=t&url=http://ibuomeu.ru/mizumy.pdf&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNGeHzAJ3ylE3t0FdawmM7gQP_pH1A,PDF ebook <b>Death</b> Crosses The <b>Border</b> download docs site ibuomeu.ru,<b>Death</b> Crosses The <b>Border</b> | ibuomeu.ru. U.S.-Mexico <b>Border</b> Crossing <b>Deaths</b> Are A Humanitarian Crisis ... American Mystery and Detective Novels: A&nbsp;...,rejected
ge:14498440175509877299,2016-11-06T02:07:30.000Z,https://www.google.com/url?rct=j&sa=t&url=http://solonews.net/620540/news/indias-kashmir-death-toll-hits-eight-in-border-firing.html&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNHAOtQFUpkX-6kysepSOyAmOTLDLA,"India&#39;s Kashmir <b>death</b> toll hits eight in <b>border</b> firing, police say","In the latest ceasefire violation by the Pakistan Army, three civilians were injured in firing and shelling in Arnia of Jammu Kashmir&#39;s RS Pura Sector on&nbsp;...",rejected
ge:2814369981101855026,2016-11-06T02:07:13.000Z,https://www.google.com/url?rct=j&sa=t&url=http://www.newindianexpress.com/thesundaystandard/2016/nov/05/pakistan-death-row-convicts-on-mission-of-no-return-in-valley-1535392.html&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNFXUeTW31cao3HcfjfQN1Q83Mjh9Q,Pakistan <b>death</b> row convicts on mission of no return in valley,"According to MAC&#39;s latest estimates, 300 fidayeen are waiting across the LoC and the <b>border</b> to cross over. Security forces in the Valley have&nbsp;...",rejected
